X,Y,TYPE,SPEED,DirType,Direction
-49.368551,-20.783045,1,40,1,190
-56.128902,-15.696699,1,40,1,168
-34.842306,-8.009180,1,40,1,198
-48.277990,-15.778304,1,40,1,222
-45.447743,-23.586832,1,40,1,357
-48.900576,-26.292246,1,40,1,88
-45.254199,-22.860863,1,40,1,41
-49.284039,-25.368560,1,40,1,296
-46.668871,-19.160076,1,40,1,298
-46.946834,-19.592532,1,40,2,90
-51.095896,-29.905750,1,40,1,194
-49.202546,-25.420444,1,40,1,156
-45.449690,-23.600329,1,40,1,190
-48.854894,-26.306835,1,40,1,222
-45.253994,-22.860536,1,40,1,235
-49.338000,-25.413842,1,40,1,50
-49.205120,-25.437024,1,40,1,206
-46.948442,-19.592530,1,40,2,90
-53.489594,-28.279273,1,40,1,215
-44.270544,-2.638972,1,40,1,216
-47.907648,-21.821728,1,40,1,8
-49.139388,-23.891848,1,40,0,190
-46.752331,-23.325732,1,40,1,134
-48.909890,-1.930894,1,40,0,31
-49.333695,-25.448590,1,40,1,210
-43.472720,-19.946254,1,40,1,184
-41.957716,-18.854771,1,40,1,96
-44.930908,-22.253113,1,40,2,123
-47.907774,-21.821035,1,40,1,194
-49.139186,-23.887441,1,40,0,41
-46.751034,-23.327869,1,40,1,168
-48.611412,-1.509324,1,40,0,143
-49.334769,-25.448361,1,40,1,178
-43.472903,-19.949986,1,40,1,359
-46.733562,-23.528053,1,40,1,319
-46.656086,-24.110674,1,40,1,240
-45.404131,-23.620778,1,40,1,6
-38.491668,-13.012343,1,40,1,161
-46.406182,-23.427984,1,40,1,266
-48.618459,-1.504153,1,40,0,130
-53.045179,-26.055984,1,40,1,135
-49.699557,-15.358970,1,40,1,182
-41.793667,-4.289233,1,40,2,40
-46.685623,-24.125939,1,40,1,240
-45.431644,-23.713757,1,40,1,68
-53.112604,-28.638202,1,40,1,270
-46.406399,-23.428063,1,40,1,345
-48.612638,-1.509709,1,40,0,144
-46.631926,-21.837717,1,40,0,124
-49.699728,-15.362885,1,40,1,2
-52.955942,-22.484769,1,40,2,165
-49.337689,-25.413709,1,40,1,250
-45.440003,-23.589609,1,40,1,98
-53.116238,-28.638362,1,40,1,88
-52.411453,-26.878327,1,40,1,72
-48.618639,-1.505242,1,40,0,145
-49.162866,-25.348527,1,40,1,234
-45.593882,-22.737859,1,40,0,117
-51.930126,-23.421977,1,40,1,274
-44.004526,-19.925212,1,40,1,12
-41.814024,-21.223276,1,40,1,255
-46.001493,-23.335401,1,40,1,198
-52.402961,-26.889613,1,40,2,134
-48.705103,-1.499757,1,40,1,269
-49.163004,-25.348701,1,40,1,58
-44.470372,-4.046667,1,40,2,16
-51.914953,-23.426960,1,40,1,293
-44.002579,-19.925252,1,40,1,145
-48.832893,-26.330732,1,40,1,140
-46.001563,-23.335750,1,40,1,22
-52.390590,-26.879704,1,40,1,106
-48.629978,-1.533014,1,40,0,57
-49.311594,-25.422659,1,40,2,94
-49.212952,-18.415484,1,40,1,31
-53.049939,-26.089804,1,40,2,22
-52.608812,-27.095231,1,40,2,166
-48.832459,-26.331547,1,40,1,347
-46.725141,-23.528709,1,40,1,150
-52.390562,-26.879610,1,40,1,286
-47.492335,-16.111421,1,40,0,165
-49.321095,-25.426365,1,40,2,6
-49.212678,-18.415053,1,40,1,230
-52.417315,-26.880031,1,40,1,72
-51.404254,-26.997682,1,40,1,243
-42.953134,-22.391792,1,40,0,172
-54.640672,-16.457024,1,40,1,136
-52.393497,-26.882265,1,40,2,119
-47.522404,-16.082361,1,40,2,129
-46.340558,-23.509981,1,40,1,135
