id,latitude,longitude,velocidade_maxima,sentido_tipo,direcao_graus,tipo,fonte,atualizado_em
2353,-26.975958,-48.793251,0,UNICO,222.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2354,-27.690208,-49.344624,0,UNICO,258.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2355,-26.841431,-49.27356,0,AMBOS,176.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2356,-27.421416,-49.598616,0,AMBOS,166.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2357,-26.835931,-49.272416,0,AMBOS,30.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2358,-27.160911,-51.867826,0,DESCONHECIDO,72.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2359,-26.833512,-49.272287,0,AMBOS,130.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2360,-27.170617,-51.745518,0,AMBOS,108.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2361,-26.832328,-49.272972,0,AMBOS,167.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2362,-27.171748,-51.742506,0,AMBOS,117.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2363,-26.82512,-49.275175,0,UNICO,341.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2364,-27.171698,-51.740842,0,AMBOS,102.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2365,-26.821873,-49.27686,0,UNICO,332.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2366,-27.172089,-51.738319,0,AMBOS,87.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2367,-26.819772,-49.278122,0,UNICO,332.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2368,-27.171581,-51.737509,0,AMBOS,22.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2369,-26.812372,-49.282632,0,AMBOS,158.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2370,-27.170497,-51.736841,0,AMBOS,37.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2371,-27.363401,-49.340991,0,DESCONHECIDO,53.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2372,-26.809,-49.283807,0,AMBOS,4.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2373,-27.359379,-49.339213,0,DESCONHECIDO,11.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2374,-26.808516,-49.283756,0,AMBOS,9.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2375,-28.60133,-49.325807,0,UNICO,44.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2376,-26.750069,-49.274689,0,AMBOS,159.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2377,-28.599391,-49.323837,0,UNICO,25.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2378,-26.742224,-49.277807,0,AMBOS,159.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2379,-26.820726,-49.285135,0,AMBOS,65.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2380,-26.82215,-49.277972,0,UNICO,153.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2381,-26.825511,-49.275982,0,UNICO,153.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2382,-29.164092,-51.501337,0,DESCONHECIDO,59.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2383,-26.920065,-49.365987,0,UNICO,17.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2384,-29.163573,-51.50033,0,DESCONHECIDO,59.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2385,-26.921108,-49.366556,0,UNICO,45.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2386,-29.16659,-51.481234,0,DESCONHECIDO,54.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2387,-26.937209,-49.368556,0,UNICO,344.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2388,-29.164577,-51.478604,0,DESCONHECIDO,51.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2389,-26.938458,-49.368132,0,UNICO,343.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2390,-29.163302,-51.475011,0,DESCONHECIDO,89.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2391,-29.162984,-51.496378,0,AMBOS,87.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2392,-28.806774,-49.911021,0,DESCONHECIDO,90.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2393,-28.902349,-49.715628,0,UNICO,309.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2394,-27.378199,-48.624116,0,DESCONHECIDO,90.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2395,-28.983874,-49.642203,0,UNICO,209.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2396,-27.378337,-48.618254,0,DESCONHECIDO,97.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2397,-28.985021,-49.642548,0,AMBOS,4.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2398,-27.373471,-48.611062,0,AMBOS,12.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2399,-28.984691,-49.643065,0,UNICO,269.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2400,-27.364653,-48.607435,0,DESCONHECIDO,80.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2401,-28.984784,-49.643074,0,UNICO,89.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2402,-27.362906,-48.601004,0,DESCONHECIDO,73.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2403,-28.984748,-49.644235,0,AMBOS,89.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2404,-27.346267,-48.59751,0,DESCONHECIDO,13.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2405,-28.993052,-49.749752,0,UNICO,236.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2406,-27.317852,-48.578781,0,DESCONHECIDO,18.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2407,-28.993751,-49.750828,0,AMBOS,55.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2408,-27.318346,-48.574405,0,DESCONHECIDO,54.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2409,-28.99463,-49.752429,0,AMBOS,58.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2410,-27.317953,-48.572791,0,DESCONHECIDO,52.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2411,-28.995583,-49.754258,0,AMBOS,59.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2412,-29.001612,-49.765668,0,AMBOS,55.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2413,-29.002618,-49.767674,0,AMBOS,62.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2414,-29.003735,-49.770028,0,AMBOS,62.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2415,-26.583303,-48.98357,0,DESCONHECIDO,36.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2416,-29.004576,-49.77171,0,AMBOS,53.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2417,-26.58647,-48.986068,0,DESCONHECIDO,34.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2418,-29.006131,-49.773522,0,AMBOS,44.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2419,-26.765188,-49.169503,0,UNICO,21.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2420,-29.00663,-49.774072,0,AMBOS,44.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2421,-26.765162,-49.169578,0,UNICO,201.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2422,-29.007829,-49.775432,0,AMBOS,43.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2423,-29.009372,-49.776682,0,AMBOS,29.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2424,-29.011645,-49.778218,0,AMBOS,29.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2425,-29.013163,-49.778939,0,AMBOS,20.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2426,-29.014655,-49.779181,0,AMBOS,160.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2427,-28.99769,-49.759624,0,AMBOS,75.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2428,-28.996953,-49.756862,0,AMBOS,69.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2429,-29.365365,-51.097918,0,UNICO,230.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2430,-27.193784,-52.213126,0,DESCONHECIDO,39.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2431,-29.365433,-51.097834,0,UNICO,52.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2432,-27.194993,-52.213237,0,DESCONHECIDO,162.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2433,-27.206194,-52.221407,0,DESCONHECIDO,31.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2434,-27.206975,-52.221949,0,DESCONHECIDO,33.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2435,-25.989374,-49.340542,0,DESCONHECIDO,45.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2436,-27.160697,-51.657263,0,AMBOS,13.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2437,-27.486511,-50.117497,0,DESCONHECIDO,8.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2438,-27.157045,-51.657064,0,AMBOS,173.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2439,-27.489028,-50.118425,0,AMBOS,23.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2440,-27.155685,-51.656639,0,AMBOS,28.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2441,-27.50156,-50.125394,0,AMBOS,37.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2442,-27.227995,-52.006091,0,AMBOS,76.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2443,-27.50324,-50.126939,0,AMBOS,35.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2444,-27.22741,-52.003991,0,UNICO,253.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2445,-27.58118,-50.162112,0,AMBOS,42.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2446,-29.366674,-51.099074,0,UNICO,53.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2447,-29.366587,-51.099107,0,UNICO,210.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2448,-29.368552,-51.103462,0,DESCONHECIDO,45.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2449,-29.384137,-51.120831,0,UNICO,203.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2450,-26.883159,-48.661357,0,UNICO,171.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2451,-26.884305,-48.661476,0,UNICO,206.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2452,-26.885165,-48.661555,0,UNICO,168.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2453,-26.887553,-48.661633,0,UNICO,189.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2454,-26.94761,-53.506065,0,UNICO,338.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2455,-26.887611,-48.661534,0,UNICO,9.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2456,-26.945893,-53.50638,0,UNICO,213.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2457,-26.885199,-48.661324,0,UNICO,14.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2458,-26.885871,-48.661407,0,UNICO,1.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2459,-27.752136,-51.566924,0,DESCONHECIDO,29.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2460,-26.884419,-48.661271,0,UNICO,357.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2461,-27.729888,-51.545917,0,DESCONHECIDO,38.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2462,-26.883218,-48.66116,0,UNICO,3.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2463,-26.89154,-48.661372,0,UNICO,142.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2464,-26.891494,-48.661209,0,UNICO,318.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2465,-26.343327,-48.948969,0,AMBOS,11.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2466,-26.030639,-48.797605,0,DESCONHECIDO,32.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2467,-26.02953,-48.795808,0,DESCONHECIDO,87.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2468,-28.00612,-49.58897,0,UNICO,19.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2469,-28.215083,-48.702647,0,AMBOS,92.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2470,-28.005106,-49.588644,0,UNICO,199.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2471,-29.706472,-53.741602,0,DESCONHECIDO,77.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2472,-28.215034,-48.704145,0,AMBOS,92.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2473,-27.992175,-49.576691,0,AMBOS,107.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2474,-29.706986,-53.744215,0,DESCONHECIDO,78.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2475,-28.214849,-48.706487,0,AMBOS,104.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2476,-27.993686,-49.57116,0,AMBOS,107.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2477,-28.214366,-48.708413,0,AMBOS,106.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2478,-25.932191,-48.590544,0,AMBOS,10.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2479,-27.982904,-49.581591,0,DESCONHECIDO,185.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2480,-28.213747,-48.710892,0,AMBOS,106.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2481,-25.928482,-48.589798,0,AMBOS,10.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2482,-28.213076,-48.713534,0,AMBOS,106.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2483,-25.924893,-48.589084,0,AMBOS,10.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2484,-28.238469,-48.76935,0,AMBOS,71.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2485,-28.264378,-48.776294,0,DESCONHECIDO,28.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2486,-28.281277,-48.781724,0,DESCONHECIDO,15.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2487,-28.309411,-48.788279,0,DESCONHECIDO,176.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2488,-26.510523,-49.57242,0,DESCONHECIDO,65.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2489,-28.333183,-48.799102,0,DESCONHECIDO,33.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2490,-26.506088,-49.568096,0,DESCONHECIDO,35.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2491,-28.3421,-48.813294,0,AMBOS,66.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2492,-26.290593,-49.555014,0,DESCONHECIDO,15.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2493,-28.343168,-48.814724,0,AMBOS,46.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2494,-26.282329,-49.550306,0,DESCONHECIDO,43.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2495,-28.344141,-48.815917,0,UNICO,226.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2496,-26.275321,-49.553369,0,DESCONHECIDO,133.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2497,-28.344235,-48.81722,0,AMBOS,136.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2498,-26.272805,-49.554865,0,DESCONHECIDO,7.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2499,-28.343054,-48.818525,0,AMBOS,136.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2500,-26.269716,-49.554154,0,AMBOS,20.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2501,-28.342528,-48.820358,0,DESCONHECIDO,115.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2502,-26.559278,-49.802386,0,DESCONHECIDO,153.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2503,-27.033936,-49.387557,0,AMBOS,53.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2504,-28.290581,-49.947408,0,AMBOS,104.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2505,-28.340269,-48.822162,0,DESCONHECIDO,1.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2506,-26.547517,-49.808607,0,DESCONHECIDO,139.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2507,-27.032899,-49.386068,0,AMBOS,53.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2508,-28.287274,-49.933494,0,AMBOS,19.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2509,-28.339183,-48.822636,0,DESCONHECIDO,2.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2510,-26.540292,-49.811427,0,DESCONHECIDO,140.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2511,-26.464587,-52.679029,0,DESCONHECIDO,125.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2512,-28.381233,-49.438112,0,AMBOS,84.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2513,-28.335298,-48.82366,0,DESCONHECIDO,152.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2514,-26.497001,-49.863498,0,UNICO,327.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2515,-28.433261,-49.207141,0,AMBOS,111.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2516,-28.333184,-48.825763,0,DESCONHECIDO,139.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2517,-26.496185,-49.86396,0,UNICO,169.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2518,-28.43512,-49.188536,0,AMBOS,82.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2519,-28.331256,-48.826012,0,DESCONHECIDO,178.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2520,-26.492559,-49.864071,0,DESCONHECIDO,179.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2521,-28.435405,-49.186002,0,UNICO,281.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2522,-28.168152,-48.974833,0,UNICO,3.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2523,-26.483269,-49.864106,0,DESCONHECIDO,179.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2524,-28.435492,-49.186037,0,UNICO,103.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2525,-28.165118,-48.979346,0,UNICO,128.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2526,-26.475287,-49.870086,0,DESCONHECIDO,128.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2527,-28.436123,-49.182911,0,AMBOS,106.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2528,-28.259232,-49.015439,0,UNICO,189.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2529,-26.467032,-49.878346,0,DESCONHECIDO,149.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2530,-26.460738,-52.682296,0,AMBOS,358.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2531,-28.426537,-49.122482,0,AMBOS,151.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2532,-28.263581,-49.019896,0,UNICO,180.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2533,-26.476951,-49.867696,0,UNICO,320.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2534,-26.40179,-52.718061,0,AMBOS,62.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2535,-28.427602,-49.121777,0,AMBOS,150.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2536,-28.16617,-48.978522,0,DESCONHECIDO,156.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2537,-26.476994,-49.867766,0,UNICO,141.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2538,-26.402521,-52.715538,0,AMBOS,320.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2539,-27.266995,-50.441651,0,UNICO,350.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2540,-28.428695,-49.121053,0,AMBOS,148.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2541,-26.455642,-49.996475,0,DESCONHECIDO,118.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2542,-26.401305,-52.723495,0,UNICO,126.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2543,-28.452893,-49.081202,0,AMBOS,170.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2544,-26.453383,-50.00446,0,DESCONHECIDO,111.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2545,-26.789194,-49.362805,0,AMBOS,326.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2546,-28.468009,-49.072414,0,AMBOS,103.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2547,-26.846252,-49.327074,0,UNICO,17.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2548,-26.452888,-50.008532,0,DESCONHECIDO,107.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2549,-26.451211,-52.689106,0,UNICO,206.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2550,-27.378558,-48.615601,0,DESCONHECIDO,84.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2551,-28.468709,-49.066396,0,AMBOS,96.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2552,-26.846194,-49.327109,0,UNICO,198.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2553,-26.451487,-50.01123,0,DESCONHECIDO,156.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2554,-26.402351,-52.721894,0,UNICO,126.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2555,-27.330814,-48.591724,0,DESCONHECIDO,75.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2556,-28.469181,-49.051062,0,AMBOS,124.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2557,-26.829989,-49.325735,0,DESCONHECIDO,98.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2558,-26.447553,-50.014994,0,DESCONHECIDO,122.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2559,-26.402281,-52.721843,0,UNICO,306.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
2560,-27.320299,-48.583795,0,DESCONHECIDO,28.0,LOMBADA_ELETRONICA,iGO8/Amigo - mapa de radar,2026-07-21
